web-scraper-order,web-scraper-start-url,Types_habits,Prix,Adresse,Image_lien,Image_lien-href
"1739226162-330","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble bébé","4 000CFA","HLM, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-3768719"
"1739226162-331","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3786149"
"1739226162-332","https://sn.coinafrique.com/categorie/vetements-enfants","Peignoirs enfants","8 000CFA","Dakar Plateau, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/peignoirs-enfants-3781038"
"1739226162-333","https://sn.coinafrique.com/categorie/vetements-enfants","Robes enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-3778481"
"1739226162-334","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble peignoir pour enfants","10 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-peignoir-pour-enfants-3735826"
"1739226162-335","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements bébé","6 000CFA","HLM, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-3768713"
"1739226162-336","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","Prix sur demande","Keur Massar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3761395"
"1739226162-337","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","Prix sur demande","Keur Massar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3761389"
"1739226162-338","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","5 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3718353"
"1739226162-339","https://sn.coinafrique.com/categorie/vetements-enfants","Robes enfants","15 000CFA","Biscuiterie, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-3758410"
"1739226162-340","https://sn.coinafrique.com/categorie/vetements-enfants","Sous vêtements bébé","1 500CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetements-bebe-3715721"
"1739226162-341","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfants","3 500CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3715720"
"1739226162-342","https://sn.coinafrique.com/categorie/vetements-enfants","Chemise Elhadji enfant","Prix sur demande","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/chemise-elhadji-enfant-3754830"
"1739226162-343","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","Prix sur demande","Ouakam, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3752169"
"1739226162-344","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","Prix sur demande","Ouakam, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3752164"
"1739226162-345","https://sn.coinafrique.com/categorie/vetements-enfants","Robe broderie enfant","Prix sur demande","Ouakam, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-broderie-enfant-3752161"
"1739226162-346","https://sn.coinafrique.com/categorie/vetements-enfants","Boubou tabaski fil a fil Getzner","8 000CFA","Ouakam, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/boubou-tabaski-fil-a-fil-getzner-3748327"
"1739226162-347","https://sn.coinafrique.com/categorie/vetements-enfants","Boubou enfants  0 à 5ans","8 000CFA","Ouakam, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/boubou-enfants-0-a-5ans-3748323"
"1739226162-348","https://sn.coinafrique.com/categorie/vetements-enfants","Grenouillère","4 000CFA","HLM, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-3696815"
"1739226162-349","https://sn.coinafrique.com/categorie/vetements-enfants","Habits bébé","5 000CFA","HLM, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-bebe-3696811"
"1739226162-350","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble jupe + taille basse","13 000CFA","Ouakam, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-jupe-taille-basse-3737365"
"1739226162-351","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble femme","13 000CFA","Ouakam, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-femme-3737301"
"1739226162-352","https://sn.coinafrique.com/categorie/vetements-enfants","Boubou Magnum Gold enfant","15 000CFA","Ouakam, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/boubou-magnum-gold-enfant-3737294"
"1739226162-353","https://sn.coinafrique.com/categorie/vetements-enfants","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-3733511"
"1739226162-354","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-3729543"
"1739226162-355","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements bébé","6 000CFA","Keur Massar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-3729345"
"1739226162-356","https://sn.coinafrique.com/categorie/vetements-enfants","Pantalon enfant","6 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfant-3673213"
"1739226162-357","https://sn.coinafrique.com/categorie/vetements-enfants","Pantalon enfant","6 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfant-3673212"
"1739226162-358","https://sn.coinafrique.com/categorie/vetements-enfants","Pantalon enfant","6 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfant-3673203"
"1739226162-359","https://sn.coinafrique.com/categorie/vetements-enfants","Pantalon enfant","6 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfant-3673206"
"1739226162-360","https://sn.coinafrique.com/categorie/vetements-enfants","Pantalon enfant","6 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfant-3673211"
"1739226162-361","https://sn.coinafrique.com/categorie/vetements-enfants","Caleçon enfant","2 000CFA","Colobane, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/calecon-enfant-3712737"
"1739226162-362","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfants","15 000CFA","Hann Bel-Air, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3672756"
"1739226162-363","https://sn.coinafrique.com/categorie/vetements-enfants","Robes de fête","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-de-fete-3672032"
"1739226162-364","https://sn.coinafrique.com/categorie/vetements-enfants","Pulls enfants","6 000CFA","Hann Bel-Air, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/pulls-enfants-3671743"
"1739226162-365","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfants","2 500CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3707988"
"1739226162-366","https://sn.coinafrique.com/categorie/vetements-enfants","Robes enfants","12 000CFA","HLM, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-3704629"
"1739226162-367","https://sn.coinafrique.com/categorie/vetements-enfants","Robes enfants","12 000CFA","HLM, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-3704614"
"1739226162-368","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfants","7 500CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3662746"
"1739226162-369","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","4 000CFA","Guediawaye, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3688104"
"1739226162-370","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble bébé coton","4 000CFA","Rufisque, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-coton-3686501"
"1739226162-371","https://sn.coinafrique.com/categorie/vetements-enfants","Robe princesse fille","5 000CFA","Rufisque, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-princesse-fille-3686470"
"1739226162-372","https://sn.coinafrique.com/categorie/vetements-enfants","Sous-vêtements garçon coton - 2 pièces","2 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetements-garcon-coton-2-pieces-3633973"
"1739226162-373","https://sn.coinafrique.com/categorie/vetements-enfants","Sous-vêtement fille - 2 pièces","2 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetement-fille-2-pieces-3633963"
"1739226162-374","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant princesse","30 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-princesse-3664445"
"1739226162-375","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","4 000CFA","HLM, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3663950"
"1739226162-376","https://sn.coinafrique.com/categorie/vetements-enfants","Grenouillère bébé","40 000CFA","HLM, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-3663943"
"1739226162-377","https://sn.coinafrique.com/categorie/vetements-enfants","Djellaba enfant","15 000CFA","Grand Dakar, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfant-3663604"
"1739226162-378","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","12 000CFA","Biscuiterie, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3663325"
"1739226162-379","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","12 000CFA","Biscuiterie, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3661262"
"1739226162-380","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble Short enfant","7 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-enfant-3661238"
"1739226162-381","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","12 000CFA","Biscuiterie, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3661021"
"1739226162-382","https://sn.coinafrique.com/categorie/vetements-enfants","Robes enfant","5 000CFA","Rufisque, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-3659985"
"1739226162-383","https://sn.coinafrique.com/categorie/vetements-enfants","Bas collant bébé","1 000CFA","Sicap Liberté, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/bas-collant-bebe-3659847"
"1739226162-384","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","4 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3622517"
"1739226162-385","https://sn.coinafrique.com/categorie/vetements-enfants","Habits enfant","5 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfant-3622516"
"1739226162-386","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","8 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3622512"
"1739226162-387","https://sn.coinafrique.com/categorie/vetements-enfants","Jeans enfant","5 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-enfant-3622513"
"1739226162-388","https://sn.coinafrique.com/categorie/vetements-enfants","Robe fille","12 000CFA","Biscuiterie, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fille-3659452"
"1739226162-389","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","15 000CFA","Biscuiterie, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3658083"
"1739226162-390","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","8 000CFA","Ouakam, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3654419"
"1739226162-391","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble 3 pièces enfant","15 000CFA","Ouakam, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-enfant-3654415"
"1739226162-392","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","5 000CFA","Ouakam, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3654413"
